centroid_col	centroid_row	timepoint	position_number	centroidNibble_w2Cy5_5	meanIntensity_w2Cy5_5	totalIntensity_w2Cy5_5	centroidNibble_w7YFP	meanIntensity_w7YFP	totalIntensity_w7YFP	area	solidity	group_number	relative_time
218	448	36	4	70.3768115942029	19.0921318090114	28390	10.1739130434783	4.55010087424344	6766	1487	0.986074270557029	1	38050.5600068718
224	206	36	4	36.9855072463768	16.1405139420448	29521	7.92753623188406	7.34609075997813	13436	1829	0.984921917070544	1	38050.5600068718
219	300	36	4	50.231884057971	16.6896802325581	22965	22.0144927536232	8.16424418604651	11234	1376	0.987796123474515	1	38050.5600068718
246	80	36	4	49.927536231884	15.1652733118971	23582	9.47826086956522	4.38199356913183	6814	1555	0.984177215189873	1	38050.5600068718
246	390	36	4	48.5507246376812	17.0230414746544	25858	26.6811594202899	10.0256747860434	15229	1519	0.986363636363636	1	38050.5600068718
303	321	36	4	35.7536231884058	12.93984375	16563	22.4492753623188	9.87578125	12641	1280	0.980842911877395	1	38050.5600068718
304	274	36	4	35.4782608695652	12.3450087565674	14098	33.5652173913044	14.6339754816112	16712	1142	0.981943250214961	1	38050.5600068718
308	135	36	4	34.9275362318841	13.4149004495825	20887	23.4057971014493	11.4033397559409	17755	1557	0.989199491740788	1	38050.5600068718
308	359	36	4	57.6811594202899	16.9273447820343	25628	24.6231884057971	10.4114927344782	15763	1514	0.977404777275662	1	38050.5600068718
342	439	36	4	42.6086956521739	13.6987253765933	23644	81.9420289855073	27.0382387022016	46668	1726	0.964245810055866	1	38050.5600068718
356	189	36	4	46.6666666666667	15.5798438608943	21952	56.9710144927536	21.4733853797019	30256	1409	0.988078541374474	1	38050.5600068718
366	240	36	4	53.7246376811594	15.2307142857143	21323	13.1884057971014	5.31071428571429	7435	1400	0.988002822865208	1	38050.5600068718
366	327	36	4	30.5217391304348	11.8869426751592	14930	17.6811594202899	8.09315286624204	10165	1256	0.987421383647799	1	38050.5600068718
396	406	36	4	25.463768115942	11.6168384879725	27044	13.6376811594203	7.43599656357388	17311	2328	0.924176260420802	1	38050.5600068718
383	461	36	4	4.97101449275362	4.76754890678941	4143	13.0434782608696	9.65592635212888	8391	869	0.914736842105263	1	38050.5600068718
424	482	36	4	59.463768115942	15.334672021419	34365	81.304347826087	26.7389558232932	59922	2241	0.94001677852349	1	38050.5600068718
436	270	36	4	26.8985507246377	10.344510190664	15734	5.28985507246377	5.43261012491782	8263	1521	0.985742060920285	1	38050.5600068718
486	489	36	4	63.5217391304348	19.8941398865785	42096	13	7.57561436672968	16030	2116	0.99249530956848	1	38050.5600068718
489	261	36	4	38.4782608695652	12.5307212822796	14072	19.7101449275362	8.55654496883348	9609	1123	0.982502187226597	1	38050.5600068718
507	392	36	4	19.4202898550725	9.42524115755627	11725	17.9275362318841	10.0980707395498	12562	1244	0.987301587301587	1	38050.5600068718
512	309	36	4	24.1449275362319	9.93407613741876	10699	10.1014492753623	5.39740018570102	5813	1077	0.983561643835616	1	38050.5600068718
536	234	36	4	28.2463768115942	11.6041358936484	15712	25.1739130434783	11.6949778434269	15835	1354	0.984011627906977	1	38050.5600068718
581	474	36	4	28.0434782608696	11.0512654120701	17030	25.6231884057971	9.53990914990266	14701	1541	0.985924504158669	1	38050.5600068718
586	303	36	4	35.304347826087	12.4606741573034	17744	20.5942028985507	10.1580056179775	14465	1424	0.980716253443526	1	38050.5600068718
592	391	36	4	38.1159420289855	14.1679284239504	20586	28.9420289855073	12.1424638678596	17643	1453	0.98843537414966	1	38050.5600068718
635	419	36	4	56.1449275362319	16.4843437708195	24743	13.7826086956522	5.45636242504997	8190	1501	0.986202365308804	1	38050.5600068718
30	481	37	4	34.5217391304348	13.1680376028202	22412	19.2463768115942	9.51997649823737	16203	1702	0.987811955890888	1	39147.8400036693
36	77	37	4	46.3333333333333	17.1719101123596	30566	29.536231884058	10.6050561797753	18877	1780	0.986149584487535	1	39147.8400036693
45	23	37	4	25.2028985507246	10.5381844380403	14627	18.0434782608696	11.9380403458213	16570	1388	0.980918727915194	1	39147.8400036693
56	232	37	4	23.7536231884058	11.0282014388489	38323	62.8260869565217	31.2638848920863	108642	3475	0.987777146105742	1	39147.8400036693
86	142	37	4	54.6376811594203	20.0887690044139	40961	6.10144927536232	3.54585581167239	7230	2039	0.989805825242718	1	39147.8400036693
83	441	37	4	5.10144927536232	4.32287365813377	5235	5.01449275362319	3.65730800990917	4429	1211	0.896373056994819	1	39147.8400036693
84	334	37	4	9.40579710144927	6.34841075794621	5193	71.1594202898551	59.6943765281174	48830	818	0.921171171171171	1	39147.8400036693
103	503	37	4	24.6521739130435	13.9483394833948	11340	14.8840579710145	8.17220172201722	6644	813	0.986650485436893	1	39147.8400036693
108	62	37	4	23.1449275362319	10.6982416335791	18861	18.5797101449275	18.125354509359	31955	1763	0.986017897091723	1	39147.8400036693
118	233	37	4	53.768115942029	19.3238993710692	36870	14.2753623188406	7.48637316561845	14284	1908	0.990654205607477	1	39147.8400036693
133	347	37	4	8.23188405797102	6.63207547169811	4921	2.2463768115942	2.17654986522911	1615	742	0.98539176626826	1	39147.8400036693
145	429	37	4	51.6376811594203	15.1647646219686	21261	7.17391304347826	4.28102710413695	6002	1402	0.983169705469846	1	39147.8400036693
188	265	37	4	70.8840579710145	21.0149769585253	36482	18.2608695652174	7.19642857142857	12493	1736	0.98580352072686	1	39147.8400036693
186	400	37	4	75.6376811594203	18.502698535081	23998	11.8405797101449	4.7301464919044	6135	1297	0.984813971146545	1	39147.8400036693
197	106	37	4	57.9130434782609	19.6613306653327	39303	10.8115942028986	5.55327663831916	11101	1999	0.986673247778875	1	39147.8400036693
218	448	37	4	68.9855072463768	19.1465053763441	28490	11.0724637681159	5.07862903225806	7557	1488	0.987392169873922	1	39147.8400036693
225	206	37	4	41.5652173913043	16.5188096574958	29420	7.71014492753623	7.6535654126895	13631	1781	0.985611510791367	1	39147.8400036693
223	302	37	4	51.5652173913044	16.9408831908832	23785	23.9855072463768	8.11752136752137	11397	1404	0.979762735519888	1	39147.8400036693
245	79	37	4	50.0434782608696	15.5532786885246	22770	8.04347826086956	4.46584699453552	6538	1464	0.989189189189189	1	39147.8400036693
246	390	37	4	48.4782608695652	17.1407459535538	24357	25.7971014492754	9.99929627023223	14209	1421	0.985436893203884	1	39147.8400036693
303	322	37	4	34.6811594202899	12.9854961832061	17011	18.4202898550725	8.54274809160305	11191	1310	0.982008995502249	1	39147.8400036693
305	273	37	4	36.0579710144928	12.7549611734254	14783	31.1594202898551	12.95340811044	15013	1159	0.988907849829352	1	39147.8400036693
310	135	37	4	33.0144927536232	13.4445178335535	20355	22.2753623188406	11.4544253632761	17342	1514	0.985035783994795	1	39147.8400036693
312	361	37	4	55.2753623188406	17.0391608391608	24366	23.7971014492754	10.5230769230769	15048	1430	0.982817869415808	1	39147.8400036693
339	439	37	4	52.3623188405797	15.3151515151515	22743	96	31.7488215488215	47147	1485	0.987367021276596	1	39147.8400036693
359	188	37	4	47.536231884058	15.6883116883117	21744	53.5942028985507	21.5764790764791	29905	1386	0.980891719745223	1	39147.8400036693
367	241	37	4	52.0144927536232	15.6841328413284	21252	9.21739130434782	4.59852398523985	6231	1355	0.9840232389252	1	39147.8400036693
371	329	37	4	29.4057971014493	11.8596918085969	14623	13.4202898550725	7.02757502027575	8665	1233	0.982470119521912	1	39147.8400036693
396	410	37	4	24.7101449275362	11.7101193106496	26500	10.1014492753623	5.91294741493593	13381	2263	0.915082895268904	1	39147.8400036693
384	471	37	4	3.92753623188406	4.85064935064935	2988	12.0579710144928	9.95292207792208	6131	616	0.940458015267176	1	39147.8400036693
425	487	37	4	63.1594202898551	16.857870606215	33092	81.7971014492754	28.4105960264901	55770	1963	0.964145383104126	1	39147.8400036693
437	270	37	4	25.9420289855072	10.5688859591299	16033	4.94202898550725	4.79828609096902	7279	1517	0.984425697598962	1	39147.8400036693
486	490	37	4	58.9710144927536	20.8848991637973	42459	11.2173913043478	6.84554845056567	13917	2033	0.990258158792012	1	39147.8400036693
486	259	37	4	38.2753623188406	13.1692876965772	14236	18.5072463768116	8.23959296947271	8907	1081	0.985414767547858	1	39147.8400036693
508	394	37	4	17.8115942028986	9.73778501628665	11958	18.7536231884058	10.6750814332248	13109	1228	0.986345381526104	1	39147.8400036693
512	310	37	4	25.304347826087	10.2005958291956	10272	11.2463768115942	6.97219463753724	7021	1007	0.987254901960784	1	39147.8400036693
536	233	37	4	26.0869565217391	11.4971977582066	14360	23.1594202898551	11.0832666132906	13843	1249	0.98114689709348	1	39147.8400036693
583	477	37	4	29.9565217391304	11.3114250614251	18415	24.9275362318841	8.28746928746929	13492	1628	0.988463873709775	1	39147.8400036693
586	303	37	4	32.3913043478261	12.5935828877005	16485	24.8985507246377	12.1199388846448	15865	1309	0.984951091045899	1	39147.8400036693
591	389	37	4	38.8695652173913	14.0881523272214	19977	31.1884057971015	12.5225669957687	17757	1418	0.984722222222222	1	39147.8400036693
635	420	37	4	53.927536231884	16.5514018691589	24794	13.6086956521739	5.66889185580774	8492	1498	0.986175115207373	1	39147.8400036693
24	482	38	4	35.2608695652174	12.4248733821047	22079	19.536231884058	8.69048958919527	15443	1777	0.986126526082131	1	40253.7600059062
30	80	38	4	42.2173913043478	16.5545256270447	30361	27.5217391304348	10.1652126499455	18643	1834	0.982851018220793	1	40253.7600059062
41	21	38	4	28.4782608695652	9.91388888888889	14276	16.0579710144928	11.6388888888889	16760	1440	0.984278879015721	1	40253.7600059062
56	232	38	4	23.2028985507246	10.1945037353255	38209	60.7101449275362	30.034151547492	112568	3748	0.986835176408636	1	40253.7600059062
83	435	38	4	3.42028985507246	4.21439509954058	8256	4.44927536231884	3.33588565594691	6535	1959	0.960294117647059	1	40253.7600059062
83	141	38	4	57.9710144927536	19.0884871550904	40124	7.46376811594203	3.91436726926736	8228	2102	0.984543325526932	1	40253.7600059062
83	336	38	4	9.68115942028985	6.09742647058824	6634	79.5507246376811	56.5753676470588	61554	1088	0.973166368515206	1	40253.7600059062
84	7	38	4	9.53623188405797	8.08646616541353	2151	8.43478260869565	7.65789473684211	2037	266	0.988847583643123	1	40253.7600059062
99	502	38	4	23.8115942028985	13.3214695752009	11603	12.1449275362319	7.42939150401837	6471	871	0.987528344671202	1	40253.7600059062
106	63	38	4	26.1594202898551	10.0618772941793	19188	20.5507246376812	17.8342947037231	34010	1907	0.984512132163139	1	40253.7600059062
121	232	38	4	50.9420289855072	17.9979869149472	35762	15.4057971014493	7.47659788626069	14856	1987	0.986104218362283	1	40253.7600059062
133	350	38	4	9.14492753623189	6.19364754098361	6045	2.2463768115942	2.04918032786885	2000	976	0.984863773965691	1	40253.7600059062
148	434	38	4	48.9855072463768	13.9883879781421	20479	7.46376811594203	4.00409836065574	5862	1464	0.986522911051213	1	40253.7600059062
191	265	38	4	74.8550724637681	20.3987119437939	34841	19.304347826087	7.5175644028103	12840	1708	0.986143187066975	1	40253.7600059062
196	104	38	4	55.3913043478261	18.4946653734239	38136	6.8695652173913	4.66440349175558	9618	2062	0.989443378119002	1	40253.7600059062
192	400	38	4	70.3768115942029	17.013484740951	23972	11.2753623188406	5.02413058907026	7079	1409	0.986694677871149	1	40253.7600059062
218	447	38	4	68.9565217391304	18.2768079800499	29316	13.9275362318841	4.94950124688279	7939	1604	0.985257985257985	1	40253.7600059062
227	205	38	4	43.9855072463768	15.332805907173	29071	5.55072463768116	6.20042194092827	11756	1896	0.982383419689119	1	40253.7600059062
225	304	38	4	52.1014492753623	16.3997165131113	23140	24.9710144927536	8.51311126860383	12012	1411	0.988095238095238	1	40253.7600059062
244	76	38	4	50.3623188405797	15.0132325141777	23826	6.36231884057971	3.93257718966604	6241	1587	0.985714285714286	1	40253.7600059062
248	390	38	4	50.072463768116	15.8075148319051	23980	22.8550724637681	8.63612392880686	13101	1517	0.986345903771131	1	40253.7600059062
306	323	38	4	34.7826086956522	12.2110778443114	16314	14.4492753623188	6.6062874251497	8826	1336	0.985977859778598	1	40253.7600059062
305	274	38	4	35.0434782608696	12.0635313531353	14621	25.1594202898551	11.1683168316832	13536	1212	0.987775061124694	1	40253.7600059062
312	135	38	4	33.4202898550724	12.670253164557	20019	19.9565217391304	9.0873417721519	14358	1580	0.981366459627329	1	40253.7600059062
316	363	38	4	52.8115942028986	15.781805745554	23073	23.8550724637681	9.95075239398085	14548	1462	0.980549966465459	1	40253.7600059062
337	442	38	4	49.1884057971014	14.4342998149291	23398	96.7826086956522	30.5114127082048	49459	1621	0.984811664641555	1	40253.7600059062
362	189	38	4	46.1594202898551	14.7959048877147	22401	55.2608695652174	19.4643328929987	29469	1514	0.985677083333333	1	40253.7600059062
368	240	38	4	51.0869565217391	14.8450312717165	21362	9.18840579710145	4.04447533009034	5820	1439	0.987645847632121	1	40253.7600059062
376	331	38	4	33.1449275362319	11.6722750548647	15956	11.7971014492754	5.4155084125823	7403	1367	0.986291486291486	1	40253.7600059062
370	412	38	4	60	9.98445595854922	5781	25.7971014492754	6.21243523316062	3597	579	0.98469387755102	1	40253.7600059062
379	471	38	4	5.82608695652174	4.83601286173633	4512	14.2463768115942	11.2583065380493	10504	933	0.973903966597077	1	40253.7600059062
405	412	38	4	23.8695652173913	10.7070204532891	19369	7.49275362318841	5.16583747927031	9345	1809	0.986368593238822	1	40253.7600059062
421	488	38	4	58.9565217391304	16.327521206409	34647	81.7391304347826	28.2954759660697	60043	2122	0.970278920896205	1	40253.7600059062
437	274	38	4	24.768115942029	9.54561824729892	15903	3.78260869565217	3.9249699879952	6539	1666	0.987551867219917	1	40253.7600059062
485	490	38	4	60.0434782608696	19.5866983372922	41230	9.30434782608696	5.99762470308789	12625	2105	0.990588235294118	1	40253.7600059062
484	256	38	4	34.4202898550725	11.98769771529	13642	15.8115942028985	6.99912126537786	7965	1138	0.986135181975737	1	40253.7600059062
508	396	38	4	20.8550724637681	8.94704049844237	11488	20.1014492753623	11.7616822429907	15102	1284	0.986933128362798	1	40253.7600059062
511	309	38	4	25.4782608695652	9.49682683590209	10475	12.4782608695652	6.80235720761559	7503	1103	0.983065953654189	1	40253.7600059062
536	233	38	4	26.1449275362319	10.5975794251135	14010	19.1594202898551	10.0136157337368	13238	1322	0.984363365599404	1	40253.7600059062
582	480	38	4	26.9420289855073	10.4965197215777	18096	18.4057971014493	6.61658932714617	11407	1724	0.985142857142857	1	40253.7600059062
584	303	38	4	32.8840579710145	11.8494101318529	17075	26.4347826086956	12.7078417765441	18312	1441	0.982946793997271	1	40253.7600059062
591	390	38	4	36.7391304347826	13.1032171581769	19550	29.9275362318841	12.1038873994638	18059	1492	0.986120290812954	1	40253.7600059062
634	421	38	4	56.1884057971015	15.6925545571245	24449	13.4057971014493	5.45314505776637	8496	1558	0.985452245414295	1	40253.7600059062
22	483	39	4	34.8550724637681	13.217587373168	23448	19.4202898550725	9.25028184892897	16410	1774	0.988300835654596	1	41351.0400027037
26	81	39	4	46.1594202898551	17.2938620315046	31838	26.7391304347826	10.1738185768604	18730	1841	0.986073915372255	1	41351.0400027037
39	24	39	4	25.6086956521739	10.233651226158	15023	16.0579710144928	11.9543596730245	17549	1468	0.983255190890824	1	41351.0400027037
56	230	39	4	23.9565217391304	10.8221494817239	39674	60.7391304347826	31.5180032733224	115545	3666	0.984689766317486	1	41351.0400027037
80	437	39	4	4.18840579710145	4.75319524019392	10785	5.27536231884058	3.63331864257382	8244	2269	0.945022907122033	1	41351.0400027037
83	142	39	4	54.0434782608695	19.5908212560386	40553	6.20289855072464	3.90676328502415	8087	2070	0.985245121370776	1	41351.0400027037
93	503	39	4	21.9855072463768	12.8876508820799	13880	12.8985507246377	6.08356545961003	6552	1077	0.97202166064982	1	41351.0400027037
83	339	39	4	10.304347826087	6.63534218590398	6496	84.536231884058	61.1225740551583	59839	979	0.948643410852713	1	41351.0400027037
83	7	39	4	10.5072463768116	8.18918918918919	2424	12.4782608695652	10	2960	296	0.976897689768977	1	41351.0400027037
108	61	39	4	23.463768115942	10.8139534883721	19995	22.6521739130435	19.9945916711736	36970	1849	0.982987772461457	1	41351.0400027037
118	232	39	4	53.8405797101449	18.6407216494845	36163	12.3478260869565	6.32216494845361	12265	1940	0.989291177970423	1	41351.0400027037
136	349	39	4	7.56521739130435	6.4118372379778	5200	2.08695652173913	2.06288532675709	1673	811	0.984223300970874	1	41351.0400027037
151	439	39	4	46.3478260869565	14.413744740533	20554	8.71014492753623	4.23141654978962	6034	1426	0.988904299583911	1	41351.0400027037
190	397	39	4	72.7101449275362	17.8120702826585	23316	11.8115942028986	5.34300993124523	6994	1309	0.984951091045899	1	41351.0400027037
193	267	39	4	72.0434782608696	21.2835365853659	34905	18.1304347826087	7.94939024390244	13037	1640	0.990338164251208	1	41351.0400027037
197	102	39	4	57.2028985507246	18.9506112469438	38754	6.47826086956522	3.83374083129584	7840	2045	0.988878143133462	1	41351.0400027037
217	447	39	4	70.4492753623188	19.0400525279054	28998	13.8695652173913	4.95732107682206	7550	1523	0.987678339818418	1	41351.0400027037
229	207	39	4	46.6811594202899	16.0199004975124	28980	5.60869565217391	6.88114980652294	12448	1809	0.983686786296901	1	41351.0400027037
227	304	39	4	50.7246376811594	16.9042004421518	22939	26.231884057971	9.04863669859985	12279	1357	0.986909090909091	1	41351.0400027037
244	75	39	4	49.1304347826087	15.7020134228188	23396	7.91304347826087	4.15302013422819	6188	1490	0.987408880053015	1	41351.0400027037
250	389	39	4	45.3188405797102	16.2947976878613	22552	21.6666666666667	8.61199421965318	11919	1384	0.988571428571429	1	41351.0400027037
308	273	39	4	33.8985507246377	12.7664298401421	14375	20.3333333333333	10.2397868561279	11530	1126	0.988586479367867	1	41351.0400027037
311	326	39	4	32.2608695652174	12.6238390092879	16310	11.536231884058	5.22213622291022	6747	1292	0.984756097560976	1	41351.0400027037
315	134	39	4	33.2028985507246	13.5240963855422	20205	16.695652173913	8.84805890227577	13219	1494	0.986138613861386	1	41351.0400027037
318	365	39	4	49.8115942028986	16.223806129722	22762	22.5507246376812	9.64219529579472	13528	1403	0.981805458362491	1	41351.0400027037
336	443	39	4	49.0289855072464	14.9539260220636	23044	95.8695652173913	31.6716417910448	48806	1541	0.985294117647059	1	41351.0400027037
365	186	39	4	45.3188405797101	15.4630321135176	20705	54.9275362318841	21.1807318894698	28361	1339	0.983113069016153	1	41351.0400027037
370	239	39	4	48.8550724637681	15.4020376175549	19653	8.59420289855072	4.10266457680251	5235	1276	0.987616099071207	1	41351.0400027037
369	412	39	4	57.3768115942029	10.8582375478927	5668	24.2753623188406	5.69348659003831	2972	522	0.981203007518797	1	41351.0400027037
379	333	39	4	33.7391304347826	12.3462469733656	15297	9.08695652173913	4.9725585149314	6161	1239	0.98489666136725	1	41351.0400027037
379	476	39	4	6.17391304347826	5.39815762538383	5274	16.0869565217391	10.3572159672467	10119	977	0.973107569721116	1	41351.0400027037
406	411	39	4	26	11.1793675479523	21565	6.98550724637681	4.15811301192328	8021	1929	0.971299093655589	1	41351.0400027037
418	488	39	4	62.304347826087	16.9881011403074	34265	81.2463768115942	29.3044124938027	59107	2017	0.973925639787542	1	41351.0400027037
436	274	39	4	25.1304347826087	10.1485411140584	15304	4.86956521739131	4.37334217506631	6595	1508	0.988204456094364	1	41351.0400027037
484	490	39	4	57.536231884058	20.7286860581745	41333	9	6.45937813440321	12880	1994	0.990561351217089	1	41351.0400027037
483	251	39	4	34.3043478260869	12.263915547025	12779	14.3188405797101	6.75623800383877	7040	1042	0.987677725118483	1	41351.0400027037
508	395	39	4	17.4782608695652	9.36024305555556	10783	19.1594202898551	12.6796875	14607	1152	0.982935153583618	1	41351.0400027037
510	308	39	4	23.1449275362319	9.5819209039548	10176	12.5797101449275	7.11676082862524	7558	1062	0.983333333333333	1	41351.0400027037
535	232	39	4	28.0579710144928	11.5762170790104	14505	18.9710144927536	9.53072625698324	11942	1253	0.985837922895358	1	41351.0400027037
582	482	39	4	27.9420289855072	11.353057199211	17268	16.9275362318841	6.41354372123603	9755	1521	0.983829236739974	1	41351.0400027037
584	303	39	4	32.2173913043478	12.5691729323308	16717	28.7971014492754	13.2571428571429	17632	1330	0.985915492957747	1	41351.0400027037
592	391	39	4	35.2173913043478	13.5073684210526	19248	28.5942028985507	11.7845614035088	16793	1425	0.988210818307906	1	41351.0400027037
633	422	39	4	54.6666666666667	16.4510218463707	23344	12.2608695652174	5.5214940098661	7835	1419	0.984049930651872	1	41351.0400027037
22	80	40	4	45.304347826087	17.3445652173913	31914	22.0579710144928	8.90163043478261	16379	1840	0.987124463519313	1	42456.9600049406
19	484	40	4	33.1014492753623	14.0989678202793	23221	19.5507246376812	8.73406193078324	14385	1647	0.98681845416417	1	42456.9600049406
35	26	40	4	26.4492753623188	10.147235176549	15231	19.0724637681159	12.346435709527	18532	1501	0.982329842931937	1	42456.9600049406
55	231	40	4	21.6811594202899	10.5337457817773	37458	64.1014492753623	33.5913948256468	119451	3556	0.986407766990291	1	42456.9600049406
80	436	40	4	5.55072463768116	4.72430107526882	10984	5.08695652173913	3.15225806451613	7329	2325	0.957578253706755	1	42456.9600049406
82	142	40	4	52.3913043478261	19.1380975374215	39635	7.46376811594203	4.12506035731531	8543	2071	0.98760133524082	1	42456.9600049406
82	338	40	4	8.92753623188406	6.17626728110599	5361	68.3768115942029	66.7108294930876	57905	868	0.936353829557713	1	42456.9600049406
80	6	40	4	9.44927536231884	8.66666666666667	1586	17.0289855072464	14.3114754098361	2619	183	0.994565217391304	1	42456.9600049406
97	501	40	4	25.2028985507246	13.7507274490786	14177	9.52173913043479	5.64791464597478	5823	1031	0.986602870813397	1	42456.9600049406
108	59	40	4	26.0289855072464	11.351157662624	20591	26.9855072463768	21.7398015435502	39436	1814	0.989094874591058	1	42456.9600049406
116	232	40	4	51.6086956521739	18.5071501532176	36237	13.9710144927536	7.37895812053115	14448	1958	0.988389702170621	1	42456.9600049406
138	348	40	4	8.39130434782609	6.54147812971342	4337	1.92753623188406	2.24585218702866	1489	663	0.986607142857143	1	42456.9600049406
151	439	40	4	47.7391304347826	13.9267015706806	21280	8.59420289855072	4.48625654450262	6855	1528	0.986442866365397	1	42456.9600049406
192	269	40	4	72.5797101449276	20.6944284893739	36029	19.5507246376812	8.09879379666858	14100	1741	0.98472850678733	1	42456.9600049406
196	99	40	4	54.2463768115942	18.7598209845848	37726	5.39130434782609	3.68871208354053	7418	2011	0.990152634170359	1	42456.9600049406
192	396	40	4	70.1884057971015	17.3553719008264	23100	10.7536231884058	4.59879789631856	6121	1331	0.985925925925926	1	42456.9600049406
217	447	40	4	73.7971014492754	19.1164294954722	29554	12.8985507246377	5.17852522639069	8006	1546	0.98408656906429	1	42456.9600049406
232	206	40	4	51.2898550724638	15.9861849096706	30086	5.63768115942029	7.03878852284803	13247	1882	0.986373165618449	1	42456.9600049406
227	307	40	4	51.4927536231884	17	24174	23.6086956521739	8.76722925457103	12467	1422	0.9875	1	42456.9600049406
246	76	40	4	49.4202898550725	15.4442162902122	22564	9.1304347826087	4.55509924709103	6655	1461	0.986495611073599	1	42456.9600049406
252	388	40	4	44.4202898550725	15.6969263759828	21960	20.0869565217391	8.45461043602573	11828	1399	0.983134223471539	1	42456.9600049406
312	326	40	4	38.1014492753623	13.4021164021164	17731	9.78260869565217	4.98866213151927	6600	1323	0.974944731024318	1	42456.9600049406
310	271	40	4	37.1594202898551	12.619007569386	15004	19.5072463768116	9.09671993271657	10816	1189	0.986721991701245	1	42456.9600049406
314	133	40	4	33.768115942029	13.1003389830508	19323	15.4347826086957	8.24203389830508	12157	1475	0.987282463186078	1	42456.9600049406
320	366	40	4	49.1449275362319	15.7090909090909	23328	19.5942028985507	8.62558922558923	12809	1485	0.983443708609272	1	42456.9600049406
333	446	40	4	48.9565217391304	14.7038681039949	23188	97.1739130434783	32.0424857324033	50531	1577	0.984394506866417	1	42456.9600049406
369	181	40	4	44.0869565217391	15.0220797720798	21091	57.7971014492753	20.6588319088319	29005	1404	0.985263157894737	1	42456.9600049406
372	237	40	4	51.1594202898551	15.5294117647059	20856	8.28985507246377	4.11615785554728	5528	1343	0.983882783882784	1	42456.9600049406
370	412	40	4	59.3768115942029	10.2427536231884	5654	25.9710144927536	5.84601449275362	3227	552	0.987477638640429	1	42456.9600049406
378	477	40	4	5.14492753623188	4.66618911174785	3257	13.5797101449275	9.7865329512894	6831	698	0.97350069735007	1	42456.9600049406
382	336	40	4	33.8550724637681	11.9983948635634	14950	9.08695652173913	4.92134831460674	6132	1246	0.98498023715415	1	42456.9600049406
405	412	40	4	23.1159420289855	10.9845802398629	19234	6.11594202898551	3.96687607081668	6946	1751	0.983707865168539	1	42456.9600049406
420	491	40	4	65.2028985507247	17.2735991923271	34219	85.6231884057971	29.2877334679455	58019	1981	0.971078431372549	1	42456.9600049406
436	276	40	4	25	10.1986622073579	15247	4.76811594202899	3.59063545150502	5368	1495	0.986147757255937	1	42456.9600049406
485	492	40	4	63.8985507246377	21.376979936642	40488	8.18840579710145	5.66631467793031	10732	1894	0.990585774058577	1	42456.9600049406
485	248	40	4	34.6811594202899	12.2190476190476	12830	12.9855072463768	6.38380952380952	6703	1050	0.986842105263158	1	42456.9600049406
509	396	40	4	18.0434782608696	9.35621521335807	10086	18.3478260869565	12.2263450834879	13180	1078	0.983576642335766	1	42456.9600049406
509	308	40	4	21.2608695652174	9.49685534591195	9060	12.6811594202899	8.20545073375262	7828	954	0.983505154639175	1	42456.9600049406
535	230	40	4	26.0434782608696	11.2877813504823	14042	17.231884057971	9.17926045016077	11419	1244	0.983399209486166	1	42456.9600049406
556	7	40	4	41.0869565217391	16.75	5695	1.15942028985507	1.28529411764706	437	340	0.988372093023256	1	42456.9600049406
581	484	40	4	28.2028985507246	11.6999287241625	16415	13.6811594202899	5.98289379900214	8394	1403	0.988028169014085	1	42456.9600049406
586	302	40	4	33	12.7342922028766	16822	30.5072463768116	14.333838001514	18935	1321	0.984351713859911	1	42456.9600049406
591	391	40	4	32.5797101449275	13.2833333333333	17534	26.7971014492754	12.0234848484848	15871	1320	0.987284966342558	1	42456.9600049406
632	423	40	4	51.2028985507246	16.1221098265896	22313	14.1884057971014	5.85838150289017	8108	1384	0.987865810135617	1	42456.9600049406
20	79	41	4	52.2173913043478	18.4245653393158	32851	16.8985507246377	6.96130117779024	12412	1783	0.98945615982242	1	43554.2400017381
18	484	41	4	33.463768115942	14.3413014608234	21598	16.7536231884058	9.15537848605578	13788	1506	0.986247544204322	1	43554.2400017381
35	26	41	4	23.5942028985507	10.0230769230769	15636	18.5652173913043	11.6980769230769	18249	1560	0.981132075471698	1	43554.2400017381
56	229	41	4	21.2028985507246	10.2573593704459	35193	68.1304347826087	36.1247449723113	123944	3431	0.988191244239631	1	43554.2400017381
78	437	41	4	4.23188405797102	4.55500921942225	7411	3.97101449275362	3.30731407498463	5381	1627	0.943188405797102	1	43554.2400017381
84	144	41	4	50.0869565217391	19.420547287566	40453	6.60869565217391	3.97167546807489	8273	2083	0.988140417457306	1	43554.2400017381
81	336	41	4	8.60869565217391	6.25941872981701	5815	49.1739130434783	66.1141011840689	61420	929	0.913470993117011	1	43554.2400017381
96	502	41	4	25.5942028985507	14.175	13041	10.0434782608696	5.57717391304348	5131	920	0.988184747583244	1	43554.2400017381
109	58	41	4	25.695652173913	11.0578378378378	20457	25.304347826087	21.407027027027	39603	1850	0.986666666666667	1	43554.2400017381
112	235	41	4	49.4202898550725	17.9237199582027	34306	14.4927536231884	7.6551724137931	14652	1914	0.985581874356334	1	43554.2400017381
137	350	41	4	7.8695652173913	6.57370517928287	4950	2.66666666666667	2.01195219123506	1515	753	0.983028720626632	1	43554.2400017381
152	439	41	4	44.6086956521739	13.7995795374912	19692	9.04347826086956	5.05956552207428	7220	1427	0.985497237569061	1	43554.2400017381
