trackID	timepoint	centroid_row	centroid_col	value
32	19	284	415	0
33	19	482	488	0
37	19	239	514	0
34	19	386	524	0
39	19	446	569	0
40	19	314	571	0
38	19	370	598	0
41	19	406	625	0
5	18	234	52	0
4	18	484	52	0
2	18	47	100	0
7	18	128	100	0
9	18	501	117	0
13	18	247	127	0
11	18	75	130	0
16	18	217	175	0
15	18	132	192	0
21	18	382	238	0
20	18	87	240	0
23	18	354	255	0
25	18	295	260	0
24	18	137	292	0
31	18	213	293	0
29	18	224	341	0
28	18	275	352	0
32	18	281	416	0
33	18	481	488	0
37	18	240	513	0
34	18	387	526	0
39	18	444	568	0
40	18	314	569	0
38	18	369	598	0
41	18	404	625	0
5	17	235	52	0
4	17	480	55	0
2	17	48	100	0
7	17	126	100	0
9	17	501	120	0
13	17	252	129	0
11	17	77	130	0
16	17	220	179	0
15	17	133	193	0
21	17	382	237	0
20	17	88	242	0
25	17	297	261	0
23	17	357	261	0
31	17	214	290	0
24	17	138	291	0
29	17	224	341	0
28	17	274	353	0
32	17	277	417	0
33	17	482	492	0
37	17	239	512	0
34	17	387	525	0
40	17	320	569	0
39	17	443	569	0
38	17	368	598	0
41	17	403	621	0
5	16	236	51	0
4	16	480	55	0
7	16	123	100	0
2	16	51	102	0
9	16	501	117	0
13	16	253	126	0
11	16	77	136	0
16	16	227	182	0
15	16	133	196	0
21	16	383	236	0
20	16	90	245	0
23	16	356	260	0
25	16	296	265	0
31	16	214	288	0
24	16	139	291	0
29	16	226	336	0
28	16	272	350	0
32	16	272	420	0
33	16	480	492	0
37	16	238	512	0
34	16	389	525	0
40	16	318	567	0
39	16	442	570	0
38	16	366	598	0
41	16	405	620	0
5	15	237	50	0
4	15	481	53	0
2	15	51	99	0
7	15	122	99	0
9	15	500	114	0
13	15	257	129	0
11	15	74	137	0
16	15	226	181	0
15	15	132	196	0
21	15	383	234	0
20	15	87	244	0
23	15	358	262	0
25	15	295	266	0
31	15	216	287	0
24	15	141	290	0
29	15	223	335	0
28	15	271	348	0
32	15	270	420	0
33	15	480	490	0
37	15	237	514	0
34	15	389	526	0
40	15	319	568	0
39	15	442	569	0
38	15	365	598	0
41	15	402	618	0
5	14	240	48	0
4	14	483	53	0
7	14	122	98	0
2	14	51	100	0
9	14	502	112	0
13	14	261	132	0
11	14	74	140	0
16	14	229	179	0
15	14	133	199	0
21	14	385	233	0
20	14	89	243	0
23	14	358	261	0
25	14	295	263	0
31	14	216	288	0
24	14	141	290	0
29	14	221	332	0
28	14	268	343	0
32	14	271	420	0
33	14	478	489	0
37	14	238	512	0
34	14	389	525	0
39	14	443	565	0
40	14	320	566	0
38	14	364	597	0
41	14	400	617	0
5	13	239	48	0
4	13	482	52	0
7	13	119	99	0
2	13	56	100	0
9	13	503	108	0
13	13	260	135	0
11	13	75	142	0
16	13	236	177	0
15	13	133	203	0
21	13	385	232	0
20	13	90	245	0
23	13	358	260	0
25	13	295	265	0
31	13	216	289	0
24	13	140	290	0
29	13	220	331	0
28	13	264	341	0
32	13	272	418	0
33	13	479	488	0
37	13	237	512	0
34	13	388	524	0
39	13	443	564	0
40	13	320	565	0
38	13	364	597	0
41	13	399	615	0
5	12	235	48	0
4	12	482	51	0
2	12	58	97	0
7	12	116	99	0
9	12	503	106	0
13	12	259	135	0
11	12	75	141	0
16	12	239	177	0
15	12	135	203	0
21	12	386	232	0
20	12	91	247	0
23	12	359	259	0
25	12	295	265	0
31	12	218	287	0
24	12	139	289	0
29	12	218	329	0
28	12	260	337	0
32	12	273	414	0
33	12	478	488	0
37	12	237	511	0
34	12	391	523	0
40	12	319	564	0
39	12	444	567	0
38	12	362	597	0
41	12	398	613	0
5	11	230	51	0
4	11	481	55	0
9	11	502	97	0
7	11	115	100	0
2	11	56	101	0
13	11	261	135	0
11	11	73	145	0
16	11	242	180	0
15	11	138	204	0
21	11	386	231	0
20	11	92	250	0
23	11	359	260	0
25	11	294	263	0
31	11	222	283	0
24	11	140	289	0
29	11	215	327	0
28	11	262	336	0
32	11	274	413	0
33	11	478	487	0
37	11	238	514	0
34	11	391	523	0
40	11	318	565	0
39	11	446	566	0
38	11	362	597	0
41	11	397	613	0
4	10	481	57	0
5	10	214	61	0
9	10	503	96	0
2	10	59	101	0
7	10	113	103	0
13	10	262	136	0
11	10	74	150	0
16	10	248	185	0
15	10	140	206	0
21	10	385	232	0
20	10	94	251	0
23	10	358	259	0
25	10	294	265	0
31	10	221	277	0
24	10	139	288	0
29	10	214	326	0
28	10	263	338	0
32	10	274	411	0
33	10	478	487	0
37	10	239	514	0
34	10	391	524	0
40	10	317	565	0
39	10	446	567	0
38	10	363	597	0
41	10	396	614	0
4	9	480	58	0
5	9	213	65	0
9	9	504	94	0
7	9	112	103	0
2	9	59	104	0
13	9	261	134	0
11	9	74	154	0
16	9	246	182	0
15	9	138	207	0
21	9	386	232	0
20	9	94	252	0
23	9	359	258	0
25	9	295	265	0
31	9	222	281	0
24	9	137	286	0
29	9	212	327	0
28	9	262	338	0
32	9	274	411	0
33	9	468	475	0
37	9	239	512	0
34	9	390	523	0
40	9	317	566	0
39	9	445	567	0
38	9	361	597	0
41	9	395	612	0
4	8	483	59	0
5	8	213	67	0
9	8	505	94	0
2	8	60	103	0
7	8	111	104	0
13	8	266	133	0
11	8	74	154	0
16	8	245	180	0
15	8	140	210	0
21	8	385	232	0
20	8	94	252	0
23	8	358	260	0
25	8	297	265	0
31	8	216	280	0
24	8	139	287	0
29	8	213	325	0
28	8	264	335	0
32	8	274	413	0
33	8	478	485	0
37	8	245	502	0
34	8	389	522	0
40	8	315	566	0
39	8	445	569	0
38	8	359	599	0
41	8	394	610	0
4	7	484	61	0
5	7	210	66	0
9	7	505	97	0
7	7	111	105	0
2	7	60	107	0
13	7	264	132	0
11	7	74	157	0
16	7	247	182	0
15	7	141	205	0
21	7	386	233	0
20	7	94	250	0
23	7	360	259	0
25	7	297	264	0
31	7	215	279	0
24	7	139	289	0
29	7	212	326	0
28	7	259	335	0
32	7	271	410	0
33	7	470	473	0
37	7	245	503	0
34	7	388	521	0
40	7	315	567	0
39	7	445	571	0
38	7	358	601	0
41	7	395	608	0
4	6	486	61	0
5	6	210	67	0
9	6	505	98	0
7	6	107	103	0
2	6	60	108	0
13	6	264	133	0
11	6	74	161	0
16	6	249	182	0
15	6	140	201	0
21	6	387	234	0
20	6	95	247	0
23	6	359	259	0
25	6	295	262	0
31	6	216	280	0
24	6	139	287	0
29	6	213	325	0
28	6	255	331	0
32	6	273	413	0
33	6	465	475	0
37	6	242	515	0
34	6	387	523	0
40	6	317	564	0
39	6	445	572	0
38	6	357	602	0
41	6	396	609	0
5	5	222	60	0
4	5	486	60	0
9	5	505	98	0
7	5	104	104	0
2	5	61	109	0
13	5	263	134	0
11	5	73	167	0
16	5	250	184	0
15	5	141	204	0
21	5	388	234	0
20	5	96	246	0
23	5	361	259	0
25	5	298	262	0
31	5	216	280	0
24	5	138	289	0
29	5	214	324	0
28	5	255	329	0
32	5	271	412	0
33	5	464	478	0
37	5	247	504	0
34	5	386	522	0
40	5	316	563	0
39	5	445	573	0
38	5	357	603	0
41	5	394	611	0
4	4	487	59	0
5	4	223	61	0
9	4	505	99	0
2	4	63	104	0
7	4	103	104	0
13	4	269	139	0
11	4	71	170	0
16	4	254	193	0
15	4	144	202	0
21	4	386	236	0
20	4	96	247	0
23	4	360	259	0
25	4	297	261	0
31	4	213	285	0
24	4	138	288	0
29	4	214	323	0
28	4	255	330	0
32	4	270	414	0
33	4	470	482	0
37	4	248	505	0
34	4	386	521	0
40	4	314	562	0
39	4	446	574	0
38	4	358	603	0
41	4	395	611	0
5	3	222	61	0
4	3	487	61	0
9	3	505	98	0
2	3	64	105	0
7	3	102	105	0
13	3	272	140	0
11	3	71	174	0
16	3	252	196	0
15	3	145	201	0
21	3	386	236	0
20	3	96	247	0
23	3	359	258	0
25	3	297	261	0
24	3	138	287	0
31	3	214	290	0
29	3	215	324	0
28	3	253	332	0
32	3	273	413	0
33	3	458	462	0
37	3	248	503	0
34	3	387	519	0
40	3	312	561	0
39	3	446	571	0
38	3	357	602	0
41	3	393	612	0
5	2	223	61	0
4	2	486	62	0
9	2	505	98	0
7	2	101	105	0
2	2	63	109	0
13	2	274	140	0
11	2	70	177	0
16	2	252	197	0
15	2	149	204	0
21	2	387	236	0
20	2	96	249	0
25	2	298	258	0
23	2	346	262	0
24	2	139	289	0
31	2	211	294	0
29	2	216	328	0
28	2	254	332	0
32	2	273	414	0
33	2	454	465	0
37	2	248	505	0
34	2	388	519	0
40	2	311	558	0
39	2	445	567	0
38	2	355	604	0
41	2	391	614	0
5	1	222	61	0
4	1	486	62	0
9	1	506	102	0
7	1	101	106	0
2	1	62	112	0
13	1	276	141	0
11	1	69	182	0
16	1	250	202	0
15	1	154	207	0
21	1	385	237	0
20	1	95	250	0
23	1	352	260	0
25	1	310	261	0
31	1	209	289	0
24	1	139	291	0
29	1	214	326	0
28	1	252	332	0
32	1	271	416	0
33	1	453	464	0
37	1	248	506	0
34	1	386	520	0
40	1	310	558	0
39	1	441	568	0
38	1	353	605	0
41	1	390	615	0
