trackID	timepoint	centroid_row	centroid_col	value
31	58	158	392	0
47	58	413	403	0
63	58	506	411	0
32	58	261	438	0
33	58	499	487	0
36	58	266	500	0
34	58	411	503	0
50	58	336	509	0
37	58	220	528	0
38	58	402	582	0
39	58	501	595	0
40	58	306	599	0
41	58	423	637	0
2	57	109	13	0
71	57	179	15	0
42	57	30	16	0
4	57	461	24	0
51	57	338	52	0
6	57	421	58	0
5	57	234	67	0
70	57	7	70	0
7	57	143	77	0
61	57	380	89	0
9	57	498	100	0
11	57	56	115	0
10	57	437	120	0
13	57	235	135	0
12	57	346	136	0
14	57	425	184	0
15	57	108	201	0
16	57	275	201	0
17	57	449	218	0
44	57	202	236	0
18	57	314	243	0
20	57	62	258	0
21	57	398	275	0
45	57	463	311	0
23	57	395	316	0
25	57	247	322	0
24	57	136	327	0
26	57	313	338	0
49	57	411	369	0
28	57	367	373	0
29	57	213	389	0
31	57	162	393	0
47	57	410	405	0
63	57	506	409	0
32	57	262	438	0
33	57	499	486	0
36	57	262	499	0
34	57	412	502	0
50	57	336	510	0
37	57	219	528	0
38	57	403	582	0
39	57	500	593	0
40	57	307	598	0
41	57	424	636	0
2	56	109	12	0
42	56	30	17	0
4	56	462	22	0
51	56	337	52	0
6	56	429	63	0
5	56	233	64	0
70	56	7	72	0
7	56	144	81	0
61	56	382	88	0
9	56	500	100	0
11	56	57	114	0
10	56	440	121	0
13	56	235	131	0
12	56	346	137	0
14	56	428	184	0
16	56	275	196	0
15	56	109	202	0
17	56	449	219	0
44	56	202	236	0
18	56	313	240	0
20	56	62	258	0
21	56	397	275	0
45	56	462	314	0
23	56	393	315	0
25	56	248	321	0
24	56	135	327	0
26	56	315	337	0
49	56	410	369	0
28	56	365	373	0
29	56	212	386	0
31	56	162	391	0
47	56	408	402	0
63	56	505	405	0
32	56	263	436	0
33	56	498	484	0
36	56	261	498	0
34	56	409	501	0
50	56	335	508	0
37	56	218	528	0
38	56	403	582	0
39	56	499	594	0
40	56	307	598	0
41	56	423	634	0
2	55	104	13	0
42	55	31	18	0
4	55	465	21	0
51	55	335	49	0
5	55	232	64	0
6	55	437	68	0
70	55	8	71	0
7	55	146	82	0
61	55	382	87	0
9	55	501	101	0
11	55	57	112	0
10	55	439	123	0
13	55	235	128	0
12	55	346	135	0
14	55	426	184	0
16	55	274	195	0
15	55	108	199	0
17	55	449	219	0
44	55	203	237	0
18	55	312	239	0
20	55	64	256	0
21	55	395	274	0
23	55	392	315	0
45	55	462	316	0
25	55	249	318	0
24	55	135	328	0
72	55	504	335	0
26	55	315	337	0
73	55	497	359	0
28	55	367	374	0
29	55	212	385	0
31	55	164	387	0
47	55	410	393	0
63	55	504	409	0
32	55	260	437	0
33	55	499	485	0
36	55	262	499	0
34	55	407	500	0
50	55	335	509	0
37	55	217	529	0
38	55	402	583	0
39	55	498	592	0
40	55	306	597	0
41	55	424	635	0
2	54	104	13	0
42	54	34	18	0
4	54	466	20	0
51	54	333	50	0
5	54	231	63	0
6	54	431	68	0
70	54	8	73	0
61	54	385	79	0
7	54	151	82	0
9	54	500	99	0
11	54	55	113	0
10	54	439	121	0
13	54	233	125	0
12	54	347	135	0
14	54	423	184	0
16	54	274	195	0
15	54	105	197	0
17	54	449	218	0
44	54	204	237	0
18	54	311	238	0
20	54	64	256	0
21	54	394	271	0
23	54	392	312	0
45	54	461	315	0
25	54	249	318	0
24	54	134	328	0
26	54	315	333	0
72	54	505	334	0
28	54	370	366	0
73	54	498	366	0
31	54	165	389	0
29	54	216	390	0
47	54	409	392	0
63	54	503	406	0
32	54	263	437	0
33	54	499	485	0
36	54	262	498	0
34	54	406	500	0
50	54	333	508	0
37	54	216	529	0
38	54	401	585	0
39	54	497	592	0
40	54	304	597	0
41	54	424	634	0
74	53	198	10	0
2	53	104	13	0
42	53	35	18	0
4	53	467	18	0
51	53	336	52	0
5	53	230	63	0
6	53	437	69	0
70	53	8	74	0
